2001,"Grand Total, Full-Year Resident",52867,2343
2000,New York City - Bronx,27707,710
2000,New York City - Kings,34820,1214
2000,New York City - Manhattan,131395,7419
2000,New York City - Queens,35278,1280
2000,New York City - Richmond,49283,2070
2000,"Total, New York City",57451,2667
2000,Albany,44882,1979
2000,Allegany,29689,928
2000,Broome,36412,1430
2000,Cattaraugus,31477,1058
2000,Cayuga,33367,1160
2000,Chautauqua,31255,1029
2000,Chemung,37833,1490
2000,Chenango,32028,1084
2000,Clinton,34394,1239
2000,Columbia,41043,1610
2000,Cortland,33114,1150
2000,Delaware,30018,987
2000,Dutchess,51598,2296
2000,Erie,40688,1700
2000,Essex,34134,1250
2000,Franklin,30934,1023
2000,Fulton,31988,1106
2000,Genesee,33291,1184
2000,Greene,35401,1347
2000,Hamilton,29231,995
2000,Herkimer,30123,974
2000,Jefferson,31315,1058
2000,Lewis,29403,866
2000,Livingston,36557,1379
2000,Madison,37813,1436
2000,Monroe,45101,1960
2000,Montgomery,30850,1034
2000,Nassau,80454,4131
2000,Niagara,34735,1304
2000,Oneida,34301,1276
2000,Onondaga,42544,1793
2000,Ontario,41341,1685
2000,Orange,47845,1908
2000,Orleans,33140,1162
2000,Oswego,33533,1189
2000,Otsego,33915,1234
2000,Putnam,64882,2956
2000,Rensselaer,38482,1511
2000,Rockland,64000,2806
2000,St. Lawrence,31509,1065
2000,Saratoga,46907,2054
2000,Schenectady,41587,1748
2000,Schoharie,32275,1100
2000,Schuyler,30923,1015
2000,Seneca,35285,1292
2000,Steuben,45011,1937
2000,Suffolk,59778,2801
2000,Sullivan,35026,1249
2000,Tioga,36224,1290
2000,Tompkins,45252,1969
2000,Ulster,40712,1630
2000,Warren,38247,1525
2000,Washington,31737,1020
2000,Wayne,37507,1413
2000,Westchester,108980,5810
2000,Wyoming,33392,1137
2000,Yates,31718,1053
2000,"Total, Counties Outside of New York City",54969,2519
2000,NYS Unclassified +,41626,1814
2000,Residence Unknown ++,123828,6858
2000,"Grand Total, Full-Year Resident",56063,2585
1999,New York City - Bronx,27377,747
1999,New York City - Kings,33244,1152
1999,New York City - Manhattan,108851,5989
1999,New York City - Queens,33951,1221
1999,New York City - Richmond,47084,1963
1999,"Total, New York City",51802,2337
1999,Albany,42564,1846
1999,Allegany,28811,883
1999,Broome,35090,1350
1999,Cattaraugus,29862,966
1999,Cayuga,32179,1095
1999,Chautauqua,30337,985
1999,Chemung,34661,1291
1999,Chenango,31554,1055
1999,Clinton,33651,1210
1999,Columbia,39863,1537
1999,Cortland,31476,1056
1999,Delaware,29741,983
1999,Dutchess,47876,2069
1999,Erie,38554,1569
1999,Essex,32003,1126
1999,Franklin,28465,875
1999,Fulton,30699,1042
1999,Genesee,32961,1165
1999,Greene,33299,1216
1999,Hamilton,28949,989
1999,Herkimer,28806,902
1999,Jefferson,30875,1042
1999,Lewis,28603,816
1999,Livingston,35640,1325
1999,Madison,36241,1353
1999,Monroe,44136,1910
1999,Montgomery,29756,982
1999,Nassau,73240,3687
1999,Niagara,33862,1261
1999,Oneida,33359,1235
1999,Onondaga,41289,1728
1999,Ontario,40722,1658
1999,Orange,45758,1807
1999,Orleans,30748,1015
1999,Oswego,34171,1212
1999,Otsego,33530,1217
1999,Putnam,60500,2688
1999,Rensselaer,36448,1385
1999,Rockland,60353,2603
1999,St. Lawrence,30632,1020
1999,Saratoga,44636,1911
1999,Schenectady,40149,1669
1999,Schoharie,31493,1060
1999,Schuyler,30157,987
1999,Seneca,31032,1040
1999,Steuben,34974,1293
1999,Suffolk,55961,2566
1999,Sullivan,34273,1234
1999,Tioga,34944,1220
1999,Tompkins,41700,1743
1999,Ulster,38207,1522
1999,Warren,36813,1453
1999,Washington,30669,957
1999,Wayne,36210,1338
1999,Westchester,95137,4969
1999,Wyoming,33390,1149
1999,Yates,30706,990
1999,"Total, Counties Outside of New York City",51028,2283
1999,NYS Unclassified +,35275,1395
1999,Residence Unknown ++,94618,4856
1999,"Grand Total, Full-Year Resident",51396,2308
