Cayuga,Port Byron Vg PD,2015,3
Cayuga,Weedsport Vg PD,2015,11
Chautauqua,Carroll Town PD,2015,7
Chautauqua,Chautauqua County Sheriff,2015,635
Chautauqua,Chautauqua County State Police,2015,173
Chautauqua,County Total,2015,3310
Chautauqua,Dunkirk City PD,2015,316
Chautauqua,Ellicott Town PD,2015,230
Chautauqua,Fredonia Vg PD,2015,235
Chautauqua,Jamestown City PD,2015,1250
Chautauqua,Lakewood-Busti PD,2015,420
Chautauqua,SUNY Police - Fredonia,2015,35
Chautauqua,Westfield Vg PD,2015,9
Chemung,Chemung County Park PD,2015,1
Chemung,Chemung County Sheriff,2015,470
Chemung,Chemung County State Police,2015,323
Chemung,County Total,2015,1903
Chemung,Elmira City PD,2015,956
Chemung,Elmira Heights Vg PD,2015,63
Chemung,Elmira Town PD,2015,1
Chemung,Horseheads Vg PD,2015,89
Chenango,Afton Vg PD,2015,3
Chenango,Chenango County Park PD,2015,1
Chenango,Chenango County Sheriff,2015,339
Chenango,Chenango County State Police,2015,207
Chenango,County Total,2015,849
Chenango,Greene Vg PD,2015,5
Chenango,New Berlin Town PD,2015,15
Chenango,Norwich City PD,2015,261
Chenango,Oxford Vg PD,2015,11
Chenango,Sherburne Vg PD,2015,7
Clinton,Clinton County Sheriff,2015,19
Clinton,Clinton County State Police,2015,946
Clinton,County Total,2015,1251
Clinton,Plattsburgh City PD,2015,213
Clinton,Rouses Point Vg PD,2015,3
Clinton,SUNY Police - Plattsburgh,2015,70
Columbia,Chatham Vg PD,2015,7
Columbia,Columbia County Park PD,2015,6
Columbia,Columbia County Sheriff,2015,354
Columbia,Columbia County State Police,2015,233
Columbia,County Total,2015,895
Columbia,Greenport Town PD,2015,151
Columbia,Hudson City PD,2015,141
Columbia,Stockport Town PD,2015,3
Cortland,Cortland City PD,2015,288
Cortland,Cortland County Sheriff,2015,272
Cortland,Cortland County State Police,2015,126
Cortland,County Total,2015,751
Cortland,Homer Vg PD,2015,18
Cortland,SUNY Police - Cortland,2015,47
Delaware,Colchester Town PD,2015,14
Delaware,County Total,2015,741
Delaware,Delaware County Sheriff,2015,153
Delaware,Delaware County State Police,2015,233
Delaware,Delhi Vg PD,2015,34
Delaware,Hancock Vg PD,2015,22
Delaware,Sidney Vg PD,2015,174
Delaware,SUNY Police - Delhi,2015,39
Delaware,Walton Vg PD,2015,72
Dutchess,Beacon City PD,2015,304
Dutchess,County Total,2015,4518
Dutchess,Dutchess County MTA,2015,18
Dutchess,Dutchess County Park PD,2015,5
Dutchess,Dutchess County Sheriff,2015,601
Dutchess,Dutchess County State Police,2015,602
Dutchess,East Fishkill Town PD,2015,183
Dutchess,Fishkill Town PD,2015,166
Dutchess,Fishkill Vg PD,2015,56
Dutchess,Hyde Park Town PD,2015,124
Dutchess,Millerton Vg PD,2015,4
Dutchess,Pine Plains Town PD,2015,4
Dutchess,Poughkeepsie City PD,2015,926
Dutchess,Poughkeepsie Town PD,2015,1346
Dutchess,Red Hook Vg PD,2015,49
Dutchess,Rhinebeck Vg PD,2015,36
Dutchess,Wappingers Falls Vg PD,2015,94
Erie,Akron Vg PD,2015,14
Erie,Amherst Town PD,2015,2032
Erie,Brant Town PD,2015,27
Erie,Buffalo City PD,2015,14061
Erie,Cheektowaga Town PD,2015,2567
Erie,County Total,2015,26091
Erie,Depew Vg PD,2015,308
Erie,East Aurora-Town Of Aurora PD,2015,122
Erie,Eden Town PD,2015,26
Erie,Erie County Park PD,2015,5
Erie,Erie County Sheriff,2015,934
Erie,Erie County State Police,2015,289
Erie,Evans Town PD,2015,249
Erie,Gowanda Vg PD,2015,69
Erie,Hamburg Town PD,2015,935
Erie,Hamburg Vg PD,2015,128
Erie,Kenmore Vg PD,2015,336
Erie,Lackawanna City PD,2015,506
Erie,Lancaster Town PD,2015,461
Erie,Orchard Park Town PD,2015,276
Erie,SUNY Police - Buffalo,2015,314
Erie,SUNY Police - Buffalo State College,2015,174
Erie,Tonawanda City PD,2015,319
Erie,Tonawanda Town PD,2015,1245
Erie,West Seneca Town PD,2015,694
Essex,County Total,2015,382
Essex,Essex County Sheriff,2015,4
Essex,Essex County State Police,2015,284
Essex,Lake Placid Vg PD,2015,44
Essex,Moriah Town PD,2015,3
Essex,Ticonderoga Town PD,2015,47
Franklin,County Total,2015,841
Franklin,Franklin County State Police,2015,411
Franklin,Malone Vg PD,2015,244
Franklin,Saranac Lake Vg PD,2015,92
Franklin,Tupper Lake Vg PD,2015,94
Fulton,County Total,2015,1309
Fulton,Fulton County Sheriff,2015,284
Fulton,Fulton County State Police,2015,108
Fulton,Gloversville City PD,2015,706
Fulton,Johnstown City PD,2015,210
Fulton,Northville Vg PD,2015,1
Genesee,Batavia City PD,2015,564
Genesee,County Total,2015,1199
Genesee,Genesee County Sheriff,2015,446
Genesee,Genesee County State Police,2015,144
Genesee,LeRoy Vg PD,2015,45
Greene,Athens Vg PD,2015,1
Greene,Cairo Town PD,2015,33
Greene,Catskill Vg PD,2015,140
Greene,County Total,2015,605
Greene,Coxsackie Vg PD,2015,11
Greene,Durham Town PD,2015,9
Greene,Greene County Sheriff,2015,28
Greene,Greene County State Police,2015,375
Greene,Windham Town PD,2015,8
Hamilton,County Total,2015,43
Hamilton,Hamilton County Sheriff,2015,4
Hamilton,Hamilton County State Police,2015,33
Hamilton,Inlet Town PD,2015,6
Herkimer,County Total,2015,1021
Herkimer,Dolgeville Vg PD,2015,15
Herkimer,Frankfort Town PD,2015,20
Herkimer,Frankfort Vg PD,2015,17
Herkimer,Herkimer County Park PD,2015,1
Herkimer,Herkimer County Sheriff,2015,1
Herkimer,Herkimer County State Police,2015,263
Herkimer,Herkimer Vg PD,2015,408
Herkimer,Ilion Vg PD,2015,143
Herkimer,Little Falls City PD,2015,137
Herkimer,Webb Town PD,2015,16
Jefferson,Adams Vg PD,2015,8
Jefferson,Alexandria Bay Vg PD,2015,10
Jefferson,Brownville Vg PD,2015,8
Jefferson,Cape Vincent Vg PD,2015,5
Jefferson,Carthage Vg PD,2015,69
Jefferson,County Total,2015,2543
Jefferson,Dexter Vg PD,2015,4
Jefferson,Glen Park Vg PD,2015,1
Jefferson,Jefferson County Park PD,2015,15
Jefferson,Jefferson County Sheriff,2015,227
Jefferson,Jefferson County State Police,2015,710
Jefferson,Sackets Harbor Vg PD,2015,12
Jefferson,Watertown City PD,2015,1474
Kings,County Total,2015,53957
Lewis,County Total,2015,282
Lewis,Lewis County Park PD,2015,1
Lewis,Lewis County Sheriff,2015,81
Lewis,Lewis County State Police,2015,118
Lewis,Lowville Vg PD,2015,82
Livingston,Avon Vg PD,2015,18
Livingston,Caledonia Vg PD,2015,4
Livingston,County Total,2015,885
Livingston,Dansville Vg PD,2015,94
Livingston,Geneseo Vg PD,2015,126
Livingston,Livingston County Park PD,2015,5
Livingston,Livingston County Sheriff,2015,398
Livingston,Livingston County State Police,2015,62
Livingston,Mount Morris Vg PD,2015,79
Livingston,Nunda Town and Vg PD,2015,11
Livingston,SUNY Police - Geneseo,2015,88
Madison,Canastota Vg PD,2015,58
Madison,Cazenovia Vg PD,2015,42
Madison,Chittenango Vg PD,2015,31
Madison,County Total,2015,1010
Madison,Hamilton Vg PD,2015,16
Madison,Madison County Park PD,2015,4
Madison,Madison County Sheriff,2015,204
Madison,Madison County State Police,2015,194
Madison,Oneida City PD,2015,415
Madison,SUNY Police - Morrisville,2015,46
Monroe,Brighton Town PD,2015,801
Monroe,Brockport Vg PD,2015,159
Monroe,County Total,2015,20531
Monroe,East Rochester Vg PD,2015,120
Monroe,Fairport Vg PD,2015,37
Monroe,Gates Town PD,2015,1037
Monroe,Greece Town PD,2015,2613
Monroe,Irondequoit Town PD,2015,1447
Monroe,Monroe County Park PD,2015,4
Monroe,Monroe County Sheriff,2015,3334
Monroe,Monroe County State Police,2015,74
Monroe,Ogden Town PD,2015,209
Monroe,Rochester City PD,2015,10107
Monroe,SUNY Police - Brockport,2015,61
Monroe,Webster Town and Vg PD,2015,528
Montgomery,Amsterdam City PD,2015,527
Montgomery,Canajoharie Vg PD,2015,26
Montgomery,County Total,2015,1265
Montgomery,Fort Plain Vg PD,2015,73
Montgomery,Montgomery County Sheriff,2015,433
Montgomery,Montgomery County State Police,2015,133
Montgomery,St Johnsville Vg PD,2015,73
Nassau,Centre Island Vg PD,2015,1
Nassau,County Total,2015,16483
Nassau,Floral Park Vg PD,2015,62
Nassau,Freeport Vg PD,2015,839
Nassau,Garden City Vg PD,2015,260
Nassau,Glen Cove City PD,2015,154
Nassau,Great Neck Estates Vg PD,2015,5
Nassau,Hempstead Vg PD,2015,1120
Nassau,Kings Point Vg PD,2015,17
Nassau,Lake Success Vg PD,2015,34
Nassau,Long Beach City PD,2015,359
Nassau,Lynbrook Vg PD,2015,159
Nassau,Malverne Vg PD,2015,25
Nassau,Nassau County MTA,2015,52
Nassau,Nassau County Park PD,2015,76
Nassau,Nassau County PD,2015,12714
Nassau,Nassau County State Police,2015,16
Nassau,Old Brookville Vg PD,2015,28
Nassau,Old Westbury Vg PD,2015,36
Nassau,Oyster Bay Cove Vg PD,2015,18
Nassau,Port Washington Police District,2015,250
Nassau,Rockville Centre Vg PD,2015,206
Nassau,Sands Point Vg PD,2015,13
Nassau,SUNY Police - Old Westbury,2015,39
New York,County Total,2015,47307
Niagara,County Total,2015,5921
Niagara,Lewiston Town PD,2015,134
Niagara,Lockport City PD,2015,598
Niagara,Middleport Vg PD,2015,22
Niagara,Niagara County Park PD,2015,47
Niagara,Niagara County Sheriff,2015,775
Niagara,Niagara County State Police,2015,254
Niagara,Niagara Falls City PD,2015,3092
Niagara,Niagara Town PD,2015,487
Niagara,North Tonawanda City PD,2015,508
Niagara,Youngstown Vg PD,2015,4
Oneida,Boonville Vg PD,2015,4
Oneida,Camden Vg PD,2015,40
Oneida,County Total,2015,5456
Oneida,Kirkland Town PD,2015,23
Oneida,New Hartford Town and Vg PD,2015,850
Oneida,New York Mills Vg PD,2015,43
Oneida,Oneida County Park PD,2015,6
Oneida,Oneida County Sheriff,2015,484
Oneida,Oneida County State Police,2015,623
Oneida,Oriskany Vg PD,2015,10
Oneida,Rome City PD,2015,658
Oneida,Sherrill City PD,2015,19
Oneida,SUNY Police - Polytechnic Institute,2015,13
Oneida,Utica City PD,2015,2549
Oneida,Vernon Vg PD,2015,20
Oneida,Whitesboro Vg PD,2015,31
Oneida,Whitestown Town PD,2015,83
Onondaga,Baldwinsville Vg PD,2015,69
Onondaga,Camillus Town and Vg PD,2015,437
Onondaga,Cicero Town PD,2015,340
Onondaga,County Total,2015,11574
Onondaga,DeWitt Town PD,2015,456
Onondaga,Geddes Town PD,2015,247
Onondaga,Jordan Vg PD,2015,2
Onondaga,Liverpool Vg PD,2015,34
Onondaga,Manlius Town PD,2015,417
Onondaga,Marcellus Vg PD,2015,9
Onondaga,North Syracuse Vg PD,2015,80
Onondaga,Onondaga County Park PD,2015,18
Onondaga,Onondaga County Park Rangers,2015,19
Onondaga,Onondaga County Sheriff,2015,2111
Onondaga,Onondaga County State Police,2015,832
Onondaga,Skaneateles Vg PD,2015,35
Onondaga,Solvay Vg PD,2015,130
Onondaga,SUNY Police - Environmental Science,2015,25
Onondaga,SUNY Police - Upstate Medical,2015,84
Onondaga,Syracuse City PD,2015,6229
Ontario,Canandaigua City PD,2015,248
Ontario,County Total,2015,1835
Ontario,Geneva City PD,2015,413
Ontario,Ontario County Park PD,2015,3
Ontario,Ontario County Sheriff,2015,903
Ontario,Ontario County State Police,2015,268
Orange,Blooming Grove Town PD,2015,80
Orange,Chester Town PD,2015,24
Orange,Chester Vg PD,2015,81
Orange,Cornwall-on-Hudson Vg PD,2015,11
Orange,Cornwall Town PD,2015,40
Orange,County Total,2015,7244
Orange,Crawford Town PD,2015,96
Orange,Deerpark Town PD,2015,105
Orange,Florida Vg PD,2015,33
Orange,Goshen Town PD,2015,50
Orange,Goshen Vg PD,2015,59
Orange,Greenwood Lake Vg PD,2015,31
Orange,Harriman Vg PD,2015,40
Orange,Highland Falls Vg PD,2015,52
Orange,Highlands Town PD,2015,15
Orange,Maybrook Vg PD,2015,2
Orange,Middletown City PD,2015,796
Orange,Monroe Vg PD,2015,162
Orange,Montgomery Town PD,2015,65
Orange,Montgomery Vg PD,2015,24
Orange,Mount Hope Town PD,2015,45
Orange,Newburgh City PD,2015,1209
Orange,Newburgh Town PD,2015,1067
Orange,New Windsor Town PD,2015,476
Orange,Orange County MTA,2015,8
Orange,Orange County Park PD,2015,3
Orange,Orange County Sheriff,2015,20
Orange,Orange County State Police,2015,980
Orange,Port Jervis City PD,2015,287
Orange,Tuxedo Town PD,2015,1
Orange,Walden Vg PD,2015,93
Orange,Wallkill Town PD,2015,596
Orange,Warwick Town PD,2015,157
Orange,Washingtonville Vg PD,2015,40
Orange,Woodbury Town PD,2015,496
Orleans,Albion Vg PD,2015,181
Orleans,County Total,2015,673
Orleans,Holley Vg PD,2015,60
Orleans,Medina Vg PD,2015,135
Orleans,Orleans County Park PD,2015,2
Orleans,Orleans County Sheriff,2015,209
Orleans,Orleans County State Police,2015,86
Oswego,Central Square Vg PD,2015,58
Oswego,County Total,2015,2374
Oswego,Fulton City PD,2015,449
Oswego,Oswego City PD,2015,559
Oswego,Oswego County Park PD,2015,1
Oswego,Oswego County Sheriff,2015,408
Oswego,Oswego County State Police,2015,766
Oswego,Phoenix Vg PD,2015,23
Oswego,Pulaski Vg PD,2015,30
Oswego,SUNY Police - Oswego,2015,80
Otsego,Cooperstown Vg PD,2015,16
Otsego,County Total,2015,841
Otsego,Oneonta City PD,2015,287
Otsego,Otsego County Sheriff,2015,87
Otsego,Otsego County State Police,2015,408
Otsego,SUNY Police - Oneonta,2015,43
Putnam,Brewster Vg PD,2015,17
Putnam,Carmel Town PD,2015,164
Putnam,County Total,2015,589
Putnam,Kent Town PD,2015,48
Putnam,Putnam County MTA,2015,5
Putnam,Putnam County Sheriff,2015,276
Putnam,Putnam County State Police,2015,79
Queens,County Total,2015,35920
Rensselaer,County Total,2015,4200
Rensselaer,East Greenbush Town PD,2015,390
Rensselaer,Hoosick Falls Vg PD,2015,44
Rensselaer,Nassau Vg PD,2015,5
Rensselaer,North Greenbush Town PD,2015,235
Rensselaer,Rensselaer City PD,2015,154
Rensselaer,Rensselaer County Park PD,2015,6
Rensselaer,Rensselaer County Sheriff,2015,302
Rensselaer,Rensselaer County State Police,2015,492
Rensselaer,Rensselaer Poly Tech Police,2015,40
Rensselaer,Schodack Town PD,2015,91
Rensselaer,Troy City PD,2015,2441
Richmond,County Total,2015,6465
Rockland,Clarkstown Town PD,2015,1528
Rockland,County Total,2015,3764
Rockland,Haverstraw Town PD,2015,393
Rockland,Orangetown Town PD,2015,327
Rockland,Piermont Vg PD,2015,18
Rockland,Ramapo Town PD,2015,700
Rockland,Rockland County Park PD,2015,13
Rockland,Rockland County Sheriff,2015,42
Rockland,Rockland County State Police,2015,32
Rockland,South Nyack-Grand View PD,2015,27
Rockland,Spring Valley Vg PD,2015,524
Rockland,Stony Point Town PD,2015,84
Rockland,Suffern Vg PD,2015,76
Saratoga,Ballston Spa Vg PD,2015,88
Saratoga,County Total,2015,2851
Saratoga,Mechanicville City PD,2015,78
Saratoga,Saratoga County Park PD,2015,19
Saratoga,Saratoga County Sheriff,2015,1080
Saratoga,Saratoga County State Police,2015,865
Saratoga,Saratoga Springs City PD,2015,606
Saratoga,South Glens Falls Vg PD,2015,65
Saratoga,Stillwater Town PD,2015,17
Saratoga,Waterford Town and Vg PD,2015,33
Schenectady,County Total,2015,4623
Schenectady,Glenville Town PD,2015,452
Schenectady,Niskayuna Town PD,2015,327
Schenectady,Rotterdam Town PD,2015,944
Schenectady,Schenectady City PD,2015,2635
Schenectady,Schenectady County Sheriff,2015,12
Schenectady,Schenectady County State Police,2015,70
Schenectady,Scotia Vg PD,2015,183
Schoharie,Cobleskill Vg PD,2015,179
Schoharie,County Total,2015,402
Schoharie,Schoharie County Sheriff,2015,41
Schoharie,Schoharie County State Police,2015,156
Schoharie,Schoharie Vg PD,2015,1
Schoharie,SUNY Police - Cobleskill,2015,25
Schuyler,County Total,2015,149
Schuyler,Schuyler County Park PD,2015,2
Schuyler,Schuyler County Sheriff,2015,31
Schuyler,Schuyler County State Police,2015,40
Schuyler,Watkins Glen Vg PD,2015,76
Seneca,County Total,2015,730
Seneca,Interlaken Vg PD,2015,1
Seneca,Seneca County Park PD,2015,6
Seneca,Seneca County Sheriff,2015,72
Seneca,Seneca County State Police,2015,153
Seneca,Seneca Falls Town PD,2015,331
Seneca,Waterloo Vg PD,2015,167
Steuben,Addison Vg PD,2015,30
Steuben,Bath Vg PD,2015,151
Steuben,Canisteo Vg PD,2015,15
Steuben,Cohocton Town PD,2015,6
Steuben,Corning City PD,2015,423
Steuben,County Total,2015,1585
Steuben,Hammondsport Vg PD,2015,6
Steuben,Hornell City PD,2015,118
Steuben,Painted Post Vg PD,2015,53
Steuben,Steuben County Sheriff,2015,133
Steuben,Steuben County State Police,2015,632
Steuben,Wayland Vg PD,2015,18
St Lawrence,Canton Vg PD,2015,35
St Lawrence,County Total,2015,1671
St Lawrence,Gouverneur Vg PD,2015,29
St Lawrence,Massena Vg PD,2015,467
St Lawrence,Norfolk Town PD,2015,6
St Lawrence,Ogdensburg City PD,2015,360
St Lawrence,Potsdam Vg PD,2015,149
St Lawrence,St Lawrence County Park PD,2015,10
St Lawrence,St Lawrence County Sheriff,2015,29
St Lawrence,St Lawrence County State Police,2015,491
St Lawrence,SUNY Police - Canton,2015,32
St Lawrence,SUNY Police - Potsdam,2015,63
Suffolk,Amityville Vg PD,2015,136
Suffolk,Asharoken Vg PD,2015,1
Suffolk,County Total,2015,24496
Suffolk,East Hampton Town PD,2015,312
Suffolk,East Hampton Vg PD,2015,52
Suffolk,Huntington Bay Vg PD,2015,6
Suffolk,Lloyd Harbor Vg PD,2015,14
Suffolk,Nissequogue Vg PD,2015,10
Suffolk,Northport Vg PD,2015,60
Suffolk,Ocean Beach Vg PD,2015,15
Suffolk,Quogue Vg PD,2015,30
Suffolk,Riverhead Town PD,2015,947
Suffolk,Sag Harbor Vg PD,2015,52
Suffolk,Shelter Island Town PD,2015,28
Suffolk,Southampton Town PD,2015,807
Suffolk,Southampton Vg PD,2015,98
Suffolk,Southold Town PD,2015,339
Suffolk,Suffolk County MTA,2015,70
Suffolk,Suffolk County Park PD,2015,109
Suffolk,Suffolk County PD,2015,20933
Suffolk,Suffolk County Sheriff,2015,59
Suffolk,Suffolk County State Police,2015,56
Suffolk,SUNY Police - Farmingdale,2015,33
Suffolk,SUNY Police - Stony Brook,2015,292
Suffolk,Westhampton Beach Vg PD,2015,37
Sullivan,County Total,2015,1331
Sullivan,Fallsburg Town PD,2015,130
Sullivan,Liberty Vg PD,2015,185
Sullivan,Monticello Vg PD,2015,234
Sullivan,Sullivan County Park PD,2015,1
Sullivan,Sullivan County Sheriff,2015,357
Sullivan,Sullivan County State Police,2015,418
Sullivan,Woodridge Vg PD,2015,6
Tioga,County Total,2015,460
Tioga,Owego Vg PD,2015,130
Tioga,Tioga County Sheriff,2015,204
Tioga,Tioga County State Police,2015,113
Tioga,Waverly Vg PD,2015,13
Tompkins,Cayuga Heights Vg PD,2015,21
Tompkins,Cornell University Police,2015,277
Tompkins,County Total,2015,2296
Tompkins,Dryden Vg PD,2015,69
Tompkins,Groton Vg PD,2015,50
Tompkins,Ithaca City PD,2015,969
Tompkins,Ithaca College PD,2015,113
Tompkins,Tompkins County Park PD,2015,18
Tompkins,Tompkins County Sheriff,2015,395
Tompkins,Tompkins County State Police,2015,290
Tompkins,Trumansburg Vg PD,2015,94
Ulster,County Total,2015,3011
Ulster,Ellenville Vg PD,2015,106
Ulster,Kingston City PD,2015,731
Ulster,Lloyd Town PD,2015,101
Ulster,Marlborough Town PD,2015,89
Ulster,New Paltz Town and Vg PD,2015,222
Ulster,NYC DEPP - Ashokan PCT,2015,3
Ulster,Olive Town PD,2015,15
Ulster,Plattekill Town PD,2015,71
Ulster,Rosendale Town PD,2015,34
Ulster,Saugerties Town PD,2015,184
Ulster,Shandaken Town PD,2015,38
Ulster,Shawangunk Town PD,2015,88
Ulster,SUNY Police - New Paltz,2015,36
Ulster,Ulster County Park PD,2015,2
Ulster,Ulster County Sheriff,2015,273
Ulster,Ulster County State Police,2015,563
Ulster,Ulster Town PD,2015,387
Ulster,Woodstock Town PD,2015,68
Warren,Bolton Town PD,2015,17
Warren,County Total,2015,1090
Warren,Glens Falls City PD,2015,272
Warren,Warren County Sheriff,2015,572
Warren,Warren County State Police,2015,229
Washington,Cambridge Vg PD,2015,23
Washington,County Total,2015,614
Washington,Fort Edward Vg PD,2015,15
Washington,Granville Vg PD,2015,32
Washington,Greenwich Vg PD,2015,14
Washington,Hudson Falls Vg PD,2015,111
Washington,Washington County Park PD,2015,1
Washington,Washington County Sheriff,2015,231
Washington,Washington County State Police,2015,158
Washington,Whitehall Vg PD,2015,29
Wayne,Clyde Vg PD,2015,32
Wayne,County Total,2015,1644
Wayne,Lyons Vg PD,2015,118
Wayne,Macedon Town and Vg PD,2015,116
Wayne,Newark Vg PD,2015,305
Wayne,Palmyra Vg PD,2015,30
Wayne,Sodus Point Vg PD,2015,3
Wayne,Sodus Vg PD,2015,19
Wayne,Wayne County Sheriff,2015,449
Wayne,Wayne County State Police,2015,568
Wayne,Wolcott Vg PD,2015,4
Westchester,Ardsley Vg PD,2015,31
Westchester,Bedford Town PD,2015,86
Westchester,Briarcliff Manor Vg PD,2015,32
Westchester,Bronxville Vg PD,2015,33
Westchester,Buchanan Vg PD,2015,2
Westchester,County Total,2015,12235
Westchester,Croton-On-Hudson Vg PD,2015,31
Westchester,Dobbs Ferry Vg PD,2015,99
Westchester,Eastchester Town PD,2015,177
Westchester,Elmsford Vg PD,2015,33
Westchester,Greenburgh Town PD,2015,679
Westchester,Harrison Town PD,2015,115
Westchester,Hastings-on-Hudson Vg PD,2015,60
Westchester,Irvington Vg PD,2015,25
Westchester,Larchmont Vg PD,2015,67
Westchester,Lewisboro Town PD,2015,2
Westchester,Mamaroneck Town PD,2015,105
Westchester,Mamaroneck Vg PD,2015,143
Westchester,Mount Kisco Vg PD,2015,58
Westchester,Mount Pleasant Town PD,2015,211
Westchester,Mount Vernon City PD,2015,1611
Westchester,New Castle Town PD,2015,60
Westchester,New Rochelle City PD,2015,1458
Westchester,North Castle Town PD,2015,63
Westchester,NYC DEPP - Eastview PCT,2015,2
Westchester,Ossining Vg PD,2015,240
Westchester,Peekskill City PD,2015,322
Westchester,Pelham Manor Vg PD,2015,99
Westchester,Pelham Vg PD,2015,78
Westchester,Pleasantville Vg PD,2015,79
Westchester,Port Chester Vg PD,2015,596
Westchester,Pound Ridge Town PD,2015,24
Westchester,Rye Brook Vg PD,2015,60
Westchester,Rye City PD,2015,49
Westchester,Scarsdale Vg PD,2015,149
Westchester,Sleepy Hollow Vg PD,2015,42
Westchester,SUNY Police - Purchase,2015,73
Westchester,Tarrytown Vg PD,2015,64
Westchester,Tuckahoe Vg PD,2015,45
Westchester,Westchester Co Dept Pub Safety,2015,156
Westchester,Westchester County MTA,2015,77
Westchester,Westchester County Park PD,2015,14
Westchester,Westchester County State Police,2015,481
Westchester,White Plains City PD,2015,1120
Westchester,Yonkers City PD,2015,2958
Westchester,Yorktown Town PD,2015,326
Wyoming,Arcade Vg PD,2015,25
Wyoming,Attica Vg PD,2015,9
Wyoming,County Total,2015,422
Wyoming,Perry Vg PD,2015,67
Wyoming,Warsaw Vg PD,2015,84
Wyoming,Wyoming County Park PD,2015,3
Wyoming,Wyoming County Sheriff,2015,186
Wyoming,Wyoming County State Police,2015,48
Yates,County Total,2015,299
Yates,Penn Yan Vg PD,2015,69
Yates,Yates County Sheriff,2015,208
Yates,Yates County State Police,2015,22
Albany,Albany City PD,2014,4660
Albany,Albany County Sheriff,2014,125
Albany,Albany County State Police,2014,169
Albany,Altamont Vg PD,2014,3
Albany,Bethlehem Town PD,2014,484
Albany,Coeymans Town PD,2014,87
Albany,Cohoes City PD,2014,263
Albany,Colonie Town PD,2014,2078
Albany,County Total,2014,9182
Albany,Green Island Vg PD,2014,49
Albany,Guilderland Town PD,2014,681
Albany,Menands Vg PD,2014,123
Albany,SUNY Police - Albany,2014,238
Albany,Watervliet City PD,2014,222
Allegany,Alfred Vg PD,2014,43
Allegany,Allegany County Sheriff,2014,6
Allegany,Allegany County State Police,2014,250
Allegany,Angelica Vg PD,2014,7
Allegany,Bolivar Vg PD,2014,7
Allegany,County Total,2014,615
Allegany,Cuba Town PD,2014,54
Allegany,Friendship Town PD,2014,21
Allegany,Independence Town PD,2014,9
Allegany,SUNY Police - Alfred,2014,44
Allegany,Wellsville Vg PD,2014,174
Bronx,County Total,2014,36030
Broome,Binghamton City PD,2014,2326
Broome,Broome County Sheriff,2014,722
Broome,Broome County State Police,2014,598
Broome,County Total,2014,6318
Broome,Deposit Vg PD,2014,20
Broome,Endicott Vg PD,2014,683
Broome,Johnson City Vg PD,2014,1136
Broome,Port Dickinson Vg PD,2014,29
Broome,Special Investigator Task Force,2014,1
Broome,SUNY Police - Binghamton,2014,215
Broome,Vestal Town PD,2014,588
Cattaraugus,Allegany Vg PD,2014,19
Cattaraugus,Cattaraugus County Park PD,2014,13
Cattaraugus,Cattaraugus County Sheriff,2014,450
Cattaraugus,Cattaraugus County State Police,2014,351
Cattaraugus,Cattaraugus Vg PD,2014,3
Cattaraugus,County Total,2014,1444
Cattaraugus,Ellicottville Town PD,2014,8
Cattaraugus,Franklinville Vg PD,2014,24
Cattaraugus,Olean City PD,2014,442
Cattaraugus,Portville Vg PD,2014,4
Cattaraugus,Salamanca City PD,2014,130
Cayuga,Auburn City PD,2014,1051
Cayuga,Cayuga County Park PD,2014,6
Cayuga,Cayuga County Sheriff,2014,246
Cayuga,Cayuga County State Police,2014,202
Cayuga,County Total,2014,1556
Cayuga,Moravia Vg PD,2014,30
Cayuga,Port Byron Vg PD,2014,3
Cayuga,Weedsport Vg PD,2014,18
Chautauqua,Carroll Town PD,2014,8
Chautauqua,Chautauqua County Park PD,2014,2
Chautauqua,Chautauqua County Sheriff,2014,577
Chautauqua,Chautauqua County State Police,2014,205
Chautauqua,County Total,2014,3535
Chautauqua,Dunkirk City PD,2014,285
Chautauqua,Ellicott Town PD,2014,274
Chautauqua,Fredonia Vg PD,2014,245
Chautauqua,Jamestown City PD,2014,1485
Chautauqua,Lakewood-Busti PD,2014,417
Chautauqua,SUNY Police - Fredonia,2014,25
Chautauqua,Westfield Vg PD,2014,12
Chemung,Chemung County Sheriff,2014,577
Chemung,Chemung County State Police,2014,332
Chemung,County Total,2014,2136
Chemung,Elmira City PD,2014,1045
Chemung,Elmira Heights Vg PD,2014,79
Chemung,Elmira Town PD,2014,5
Chemung,Horseheads Vg PD,2014,98
Chenango,Afton Vg PD,2014,1
Chenango,Bainbridge Vg PD,2014,4
Chenango,Chenango County Park PD,2014,1
Chenango,Chenango County Sheriff,2014,375
Chenango,Chenango County State Police,2014,164
Chenango,County Total,2014,909
Chenango,Greene Vg PD,2014,16
Chenango,New Berlin Town PD,2014,17
Chenango,Norwich City PD,2014,294
Chenango,Oxford Vg PD,2014,26
Chenango,Sherburne Vg PD,2014,11
Clinton,Clinton County Park PD,2014,1
Clinton,Clinton County Sheriff,2014,23
Clinton,Clinton County State Police,2014,918
Clinton,County Total,2014,1308
Clinton,Plattsburgh City PD,2014,289
Clinton,Rouses Point Vg PD,2014,21
Clinton,SUNY Police - Plattsburgh,2014,56
Columbia,Chatham Vg PD,2014,9
Columbia,Columbia County Park PD,2014,3
Columbia,Columbia County Sheriff,2014,335
Columbia,Columbia County State Police,2014,214
Columbia,County Total,2014,926
